text,ProblemID,set,wordcount,DSI,labelQuality,predictionQuality_GPT2,labelOriginality,predictionOriginality_GPT2,predictionQuality_RoBERTa,predictionOriginality_RoBERTa,prederrorQualGPT2,prederrorQualRoBERTa,prederrorOrigGPT2,prederrorOrigRoBERTa
I would tell becky to have a talk with Jim about his behaviors and if he doesn't start to change them she will have to tell their boss. Since she has a history of shoplifting I would tell her to get evidence to show her boss in case she does have to talk to her boss,Becky,test,57,0.7792413234710693,0.233464271,0.28701514,-0.203003932,-0.18677144,0.26208523,0.14191234,-0.053550869,-0.028620959,-0.01623249199999998,-0.34491627199999997
Create an elaborate reform for Jim so that he realizes what he is doing is wrong. By slowly exposing him to the misdeeds he is committing his conscious may realize the wrongdoings. If this is incorrect inform your manager and suggest he has security cameras installed so he can witness what is going on when he is not there. Worst-case scenario Becky can kick Jim out and find another roommate or pose that she is leaving and moving in with someone else to hopefully make Jim aware of his mistakes.,Becky,test,91,0.8146852254867554,0.918460766,0.81093585,1.0351547,1.4606309,0.9592959,1.4315101,0.10752491600000004,-0.04083513399999994,-0.42547619999999986,-0.3963553999999998
I think Becky needs to tell him that the boss notices there bad business and missing pizza supplies and so they need to step it up before he gets even more suspicious. This will seem like Becky is a part of the problem and its not just Jim.,Becky,test,48,0.8118457794189453,0.11877605,-0.28981256,0.349906138,0.5060059,-0.6875886,0.4327065,0.40858861,0.80636465,-0.15609976200000003,-0.08280036200000002
A solution to the problem would be not to tell on him but to sit him down and have a conversation that it is not okay to steal from the company and that she will not let it slide. She should tell him you must pay the pizza place back and never do that again or else she is telling the boss. She should also make it clear that if the boss finds out he will get fired and will have to move out of their apartment if he cants pay rent. She should also look out for possible roommates or cheaper places incase he does get fired and have to move.,Becky,test,112,0.8077703714370728,1.256662171,1.24588,-0.547530519,0.42002487,1.1187955,0.8330161,0.010782171,0.13786667100000005,-0.967555389,-1.380546619
Becky most likely is going to bite her tongue AND NOT TELL IN ORDER FOR HER ROOMATE TO BE ABLE TO KEEP HIS JOB.,Becky,test,24,0.7990385890007019,-0.677977037,-1.0111939,-0.527537988,-0.5503197,-0.8259428,-0.75020105,0.3332168630000001,0.14796576299999997,0.02278171200000001,0.22266306200000008
"becky should talk to mark and insist he pays back the resteraunt for what he has stolen. she should explain the circumstances within her past snd explain how crucial this is. however, if this does not work, becky should speak to the boss and explain the situation with her rent and jim",Becky,test,52,0.8114471435546875,0.231998457,-0.3364366,-0.279169444,0.060647126,0.011477027,0.20167084,0.568435057,0.22052143,-0.33981657,-0.480840284
"keep it a secret, blackmail Jim, devise a way to get Jim caught by superiors,",Becky,test,15,0.782038152217865,-0.791199443,-0.9485935,1.531891789,0.9300987,-0.55391896,0.6435696,0.15739405699999998,-0.23728048300000004,0.601793089,0.8883221889999999
"Becky could suggest that Jim's actions made her uncomfortable in terms of workplace integrity, and suggest that he take action to either tell the managers of his own wrongdoing, or cease unethical actions in this environment.",Becky,test,37,0.8105087280273436,-1.476195938,-0.33809838,-0.527537988,0.13391021,-0.19035174,-0.2309642,-1.138097558,-1.285844198,-0.661448198,-0.29657378799999995
"Becky could ask Jim about his behavior and request he stop.  This is the most direct, respectful, and helpful option for both individuals.  If Jim does not stop, Becky could seek a job for Jim in which his habits could be more useful such as a locksmith.",Becky,test,47,0.8064429759979248,0.120241864,0.3319913,-0.222996463,0.1359362,0.5328623,0.42283455,-0.211749436,-0.412620436,-0.35893266300000004,-0.645831013
Becky should speak to Jima about his behavior and explain to him what he is doing is wrong. If he still does not listen and continues to do the same thing she then should go and speak to Mark about it.,Becky,test,41,0.7860714197158813,0.120241864,-0.049658794,-0.852072045,-0.5435631,-0.06933902,-0.63081837,0.169900658,0.189580884,-0.30850894500000003,-0.22125367500000004
"Becky should talk to Jim directly about the situation, as he may not know how his actions are affecting Becky.",Becky,test,20,0.7874640226364136,-0.791199443,-0.57532406,-0.852072045,-0.82464087,-0.84822977,-0.88758296,-0.215875383,0.05703032699999999,-0.02743117500000003,0.03551091500000003
She should tell the manager but leave it anoaomus,Becky,test,9,0.7913485765457153,-0.791199443,-0.9083412,-0.279169444,-0.71504533,-0.8203972,-0.96827847,0.11714175699999996,0.02919775700000004,0.4358758860000001,0.689109026
Becky should tell her boss so she doesnt lose her job.,Becky,test,11,0.7549859285354614,-0.791199443,-1.0513269,-1.100440589,-1.0521777,-0.87535036,-1.0598454,0.26012745700000006,0.08415091699999999,-0.04826288899999986,-0.04059518900000003
"Becky should talk to Jim about the situation and try to persuade him that he should attempt to work harder, that way they can both pay their rent and keep a job. If Jim refuses she could tell Mark and possibly find another roommate.",Becky,test,44,0.7919996976852417,0.233464271,0.30459037,-0.279169444,0.08166927,0.25338724,-0.06477104,-0.071126099,-0.01992296900000001,-0.360838714,-0.214398404
"Becky should speak to Jim about his actions and if he does not improve his behavior, then she should tell Mark and explain to him the concerns she has regarding the rent, her friendship with Jim, etc.  If Jim does get fired, Becky should look into options for another roommate or other housing that she can afford to pay for herself.",Becky,test,61,0.80266273021698,1.256662171,1.0523677,-0.547530519,0.1219697,1.1177542,0.27421305,0.2042944710000001,0.13890797100000007,-0.669500219,-0.8217435690000001
"Something Becky could do without intentionally snitching on her friend Jim would be to tell the manager a white lie to check the cameras checking to see if someone ""stole"" a piece of her jewelry. Mark will look at the cameras and notice what Jim has done and there will be no blood on Becky's hands.",Becky,test,57,0.8183611631393433,0.231998457,-0.24016432,0.846643227,1.2221854,-0.16058135,1.2065233,0.472162777,0.392579807,-0.375542173,-0.3598800729999999
"Becky should create a log of this behavior so Jim cannot pin the blame on her. She could then address Jim about her worries; if he was actually a good friend, he would take that into consideration. In the case that he doesn't improve, she should tell Mark and seek other housing accommodations.",Becky,test,54,0.8135024309158325,0.345220863,0.45798758,0.349906138,0.6336451,0.35485536,1.0217116,-0.11276671700000002,-0.00963449700000002,-0.283738962,-0.671805462
Catch Jim on tape stealing and tell him to get his act together or she finds a new roommate and gets Jim fired.,Becky,test,23,0.7697223424911499,0.120241864,-0.41883305,0.598274682,0.48715305,-0.21634358,0.79013544,0.539074914,0.336585444,0.11112163200000004,-0.191860758
Becky should first talk to Jim about him taking the pizzas and tell him to either pay for it or she's going to have to tell Mark because that isn't right.,Becky,test,33,0.8000684380531311,-0.677977037,-0.43325517,-0.852072045,-0.56157416,-0.50214475,-0.5471449,-0.244721867,-0.17583228699999998,-0.29049788499999996,-0.30492714499999996
Becky needs to tell Mark about the situation. Jim isn't a good friend if he is putting her in this situation. And if they are good friends then this shouldn't be a problem for Becky to talk to Jim. I think Becky needs to confront Jim about this and tell him he needs to find a new job. If this goes poorly then Becky needs to move out and sublease her apartment.,Becky,test,74,0.7896867394447327,0.231998457,0.43771628,0.081545062,-0.29085034,0.86367184,-0.0033115733,-0.205717823,-0.631673383,0.372395402,0.0848566353
"Addressing Jim may be the simplest solution but could easily cause more problems and ultimately be ineffective. However, if Becky can talk to Jim and convince him to slowly pay back Mark either for the pizza or at least for the ingredients, it may work out better for everyone.",Becky,test,49,0.8080582618713379,0.007019458,-0.2838868,0.369898669,0.038290475,0.17927897,-0.1565698,0.290906258,-0.172259512,0.331608194,0.526468469
she needs to tell mark because that is no right and he will cause them to lose business. he can find another job,Becky,test,23,0.7778007388114929,-0.677977037,-1.1943934,-0.852072045,-1.0943757,-0.46979743,-1.0801097,0.516416363,-0.208179607,0.2423036550000001,0.22803765499999995
I think although Becky would not want to tell on her roommate it is the right thing to do. She would like to keep her job and the higher position so she should let Mark know what Jim has done. She obviously doesn't want him to lose his job because she needs him to pay rent. She can suggest to Mark that he should have a talk with Jim about this and not tell him that Becky was the one who came to talk about it. She can't let this affect her job or Jims job so this is the best solution.,Becky,test,104,0.7978358268737793,0.456977456,0.55177563,-0.547530519,-0.11884946,0.7920812,-0.16055718,-0.09479817399999996,-0.33510374400000004,-0.428681059,-0.3869733390000001
"Becky should tell her boss of the situation so he can talk to Jim about maybe some other ways he can pay back for the pizza. Becky should give Jim a reality check about having his job and if he truly cared for her, putting in more effort so they both have a roof over their heads.",Becky,test,57,0.8083458542823792,0.231998457,0.37696576,-0.6037035,-0.07902341,0.3849532,-0.31802532,-0.144967303,-0.152954743,-0.5246800899999999,-0.28567817999999995
I think Becky should have a civil and mature conversation with Jim and Mark all together.,Becky,test,16,0.7787908315658569,-0.677977037,-0.70120025,-0.203003932,-0.71044326,-0.8631694,-0.9476188,0.02322321299999996,0.18519236299999997,0.507439328,0.744614868
"Becky would need to list her priorities and decide whether the job or Jim's is more important. Not only does Jim's stealing get him in trouble if caught, but Becky will also have a roommate who can't pay rent because he will lose his job. If she shows loyalty to her job, then her boss might even give her a raise. In the end, she can always get a new roommate too but she needs this job and Jim shouldn't ruin that.",Becky,test,86,0.798477292060852,-0.452998038,0.7096822,-0.222996463,-0.06468384,0.91070026,0.43707743,-1.162680238,-1.363698298,-0.158312623,-0.660073893
"If I were Becky, I would tell Mark exactly this. Let Mark know the situation and tell him about Jim. Mark can then decide what to do, if he wants to tell Jim he has to stop he can and I am sure Mark would keep Becky's name out of the situation if she asked. So Jim will not have to know that Becky thinks he needs to get it together at work but he will still be told that his behavior at work needs fixing up. Hopefully, Jim will realize he needs to do his job well and then he can continue to be a good friend to Becky and pay rent.",Becky,test,114,0.7990543842315674,1.143439765,0.5068137,-0.547530519,-0.073806904,0.34261,-0.2324057,0.6366260650000001,0.800829765,-0.473723615,-0.31512481900000006
"Becky can take pictures of the party Jim hosted and all of the unpaid pizzas, and print them out, and anonymously leave them in Marks office. This would cause Mark to confront Jim about all of the unpaid pizza, and leaves Becky's name out of it. That way, Becky and Jim's friendship remains in tact, and so does her loyalty to Mark. Jim needs to be self sufficient and just find another job.",Becky,test,75,0.8159077167510986,1.030217358,0.696059,1.227350264,1.6131104,0.7600469,1.298963,0.33415835800000004,0.27017045800000006,-0.385760136,-0.07161273600000007
"I would tell Becky to tell Jim that if he steals from the pizzeria again, then she will tell Mark.",Becky,test,20,0.7939949035644531,-0.791199443,-0.25577015,-0.852072045,-0.6431937,-0.25094852,-0.68953973,-0.535429293,-0.540250923,-0.208878345,-0.16253231499999998
"Becky should find another place of employment for Jim and get that lined up. Then once the other place of employment agrees to hire Jim, Becky should then tell Mark about Jim and that way if Mark decides to fire Jim, Jim already has a new job set up so he can still pay his part of the rent in their apartment. Also, then Becky will keep up her good reputation with Mark so she doesn't lose her job at the pizzeria.",Becky,test,83,0.8096828460693359,2.051949444,1.163557,0.005379551,0.81366885,1.0739992,0.43414125,0.888392444,0.977950244,-0.808289299,-0.428761699
"I think Becky should begin by talking to Jim and tell him the issue at hand and how he needs to actually pay for things, and not steal them. If that does not work, then she should go to her boss and tell him what is going on and also tell him that if he fires Jim, then she will struggle even more with rent.",Becky,test,65,0.7981851696968079,0.345220863,0.1222411,-0.222996463,-0.14628713,0.26705614,-0.29676187,0.222979763,0.07816472299999999,-0.07670933300000002,0.07376540699999998
"Becky should first talk to Jim about his behavior.  She should tell him that if he does not fix his actions, she will have to go to their boss and tell him what is going on.",Becky,test,36,0.7791005373001099,-0.677977037,-0.10456616,-0.852072045,-0.72240376,-0.26540422,-0.6603331,-0.573410877,-0.412572817,-0.12966828500000005,-0.191738945
Becky could provide Jim with an ultimatum. Either pay for the pizzas or she would tell their boss. This way it puts the ball in his court. This job is obviously important for her livelihood and his. She could tell him this and force him to reflect on his actions.,Becky,test,50,0.8018008470535278,0.120241864,-0.20620646,0.369898669,0.13776954,-0.22366762,0.166118,0.326448324,0.343909484,0.232129129,0.20378066900000005
becky should talk to mark about this problem. Mark has shown respect to becky so he will likely show respect in this situation. mark should then fire or talk to Jim for his actions but he should make it seem like he figured it out himself.,Becky,test,46,0.7962581515312195,0.231998457,-0.1270015,0.101537593,-0.074422695,-0.3622515,-0.14365005,0.358999957,0.5942499569999999,0.175960288,0.245187643
"Becky sells 10 extra pies to compensate for the money that they lost. Becky can also approach Jim and blackmail him for the money to put back into the drawer. If he doesn't pay the money that he owes from the 10 pies that he made then Becky will have no other choice but to tell the boss. The boss will tell Jim that if he cannot finish a 10 pies in 10 minutes with 10 friends, then he will be fired",Becky,test,83,0.8002637028694153,0.918460766,0.4074216,2.160967371,0.88840586,0.21332756,1.3372339,0.511039166,0.7051332060000001,1.272561511,0.8237334709999999
Becky needs to first confront Jim about stealing and tell him the problems she's faced after she shoplifted 3 years prior,Becky,test,22,0.7881818413734436,-0.791199443,-0.62287706,-0.279169444,-0.53202206,-0.6694787,-0.6045447,-0.16832238300000002,-0.12172074300000002,0.252852616,0.32537525600000006
Becky should first talk to Jim about his behavior and explain that she really needs this job and cannot afford to lose it. Also explain that she does not want to get him fired because she knows he too needs it to pay for rent. Tell him that he should come clean to his boss and maybe ask if the employees could get a discount on food so in the future he could buy food for his friends without having to pay as much. If Jim still does not care then Becky needs to explain the situation to her boss and see if he would be willing to keep Jim but downgrade his pay until he becomes trustworthy again.,Becky,test,119,0.7991253733634949,1.256662171,1.2849559,0.654447663,0.42263767,1.1738096,0.3263711,-0.02829372899999982,0.0828525710000001,0.231809993,0.328076563
Becky should talk to Jim about his actions and inform him that what he is doing is wrong.,Becky,test,18,0.7583362460136414,-0.791199443,-1.2386082,-0.852072045,-0.89356756,-1.1902646,-1.016893,0.4474087570000001,0.3990651569999999,0.04149551500000004,0.16482095500000005
"Though not easy to do, Becky could sit Jim down and tell her the position she is in (this can lead to empathy by Jim). Further, she can give him two outcomes depending on how he chooses to react; she can report Jim to Mark for stealing if he does not get his act together, or she can keep quiet if he agrees not to do this gain. She should not stop him on the way to the party because he is then put in a pressured situation right on the spot, but she should address it soon after so it will not happen again without consequences.",Becky,test,107,0.8068219423294067,0.233464271,0.609392,-0.222996463,0.39012071,0.7596168,0.35603967,-0.375927729,-0.526152529,-0.613117173,-0.579036133
Becky should discuss what she saw with Jim first before going to Mark.,Becky,test,13,0.7893629670143127,-0.677977037,-1.1203516,-1.100440589,-1.0475906,-1.0020149,-1.0086188,0.442374563,0.32403786300000004,-0.05284998900000004,-0.09182178899999992
"Becky should first try to reach out to Jim and discuss these problems that she is having with him. She should make him aware of how his actions also affect her and that she is ideally looking out for the both of them. If Jim does not respond to Becky's intervention, it would be best that she begins to make other living arrangements in case of emergency and inform her boss of Jim's actions. If Jim is fired, she then has somewhere to go if rent cannot be paid and can still continue to have her own income.",Becky,test,100,0.7976415157318115,1.255196357,1.034875,0.025372082,0.09704675,1.206418,0.5284454,0.220321357,0.04877835699999999,-0.071674668,-0.503073318
"Becky should start by having a conversation with Jim. She should incorporate her own experience with stealing and how it in the end didn't benefit her. She has to explain to him the consequences and how it could also eventually effect her position at the pizzeria. If this doesn't work, she should consider speaking to Mark and explain the situation she is in and how she doesn't want to ruin their friendship or have him lose his job. Since Becky has a good relationship with Mark he may be able to consider her concerns while also protecting her and her worries regarding the issue",Becky,test,107,0.8022428750991821,1.941658666,1.4043537,0.025372082,-0.19572073,1.1663725,-0.27949452,0.537304966,0.7752861659999999,0.221092812,0.30486660200000004
"Becky could make a short film about how shoplifting affected her life and ability to get a job, and show it to Jim in hopes that he will see how stealing not only affects others but could affect him.",Becky,test,39,0.8137071132659912,0.007019458,-0.4476612,2.409335915,1.1950511,-0.01966703,1.1711339,0.454680658,0.02668648799999999,1.2142848150000003,1.2382020150000002
"Becky should first sit down and talk to Jim one-on-one. She should make the conversation meaningful and personal in order to touch the heart of Jim. She could kindly tell him that he is doing the wrong thing and it will eventually catch up to him causing many problems in his future for not only himself, but those around him too.",Becky,test,63,0.8208978772163391,-0.677977037,0.11467195,-0.279169444,-0.3138442,0.1731955,-0.24989058,-0.792648987,-0.8511725370000001,0.03467475600000003,-0.02927886399999998
"I think that Becky should set Jim up to be fired, but Jim does not know that Becky set him up. If I were Becky, on a night that Jim and Becky are both working and Becky is also working the next day. Becky should make a bunch of extra pizza and create a tab with all of the pizza's in Jim's name.  Then in the morning when their manager goes to see who did not pay for the pizza, they will see that it was Jim who did not pay and he will be fired.",Becky,test,98,0.8058560490608215,0.120241864,-0.14113146,1.780260334,1.487052,-0.07643834,1.759964,0.261373324,0.196680204,0.293208334,0.02029633399999997
find jim a new job before she tells mark,Becky,test,9,0.7461805939674377,0.11877605,-0.8880268,-0.852072045,-0.7883669,-0.87315524,-0.98334175,1.00680285,0.99193129,-0.06370514500000002,0.131269705
Becky should talk to Jim. The situation is tough but more importantly isn't manageable so she should talk to the manager about her situation. Jim has to get his act together to keep his job and friend because if becky doesn't say anything she could lose her job too if she gets caught,Becky,test,55,0.8021361231803894,0.231998457,0.06285161,-0.852072045,-0.565556,-0.17809644,-0.83221954,0.169146847,0.410094897,-0.28651604500000005,-0.01985250500000002
"Becky can negotiate with Mark to give her a free pizza after every shift as reward for her hard work, and then tell Jim that as long as he does his job she gets free pizza.",Becky,test,36,0.7844998240470886,-0.791199443,-0.3352729,1.475718809,0.8445874,-0.4469756,0.52717525,-0.455926543,-0.34422384300000003,0.631131409,0.948543559
Becky needs to tell her boss regardless,Becky,test,7,0.7707558870315552,-0.791199443,-1.376728,-1.100440589,-1.027685,-0.8729161,-1.0205213,0.585528557,0.08171665699999997,-0.07275558900000001,-0.079919289
She could try to get Jim a different job somewhere else so that he can still pay rent but he is not harming the man who is helping her so much.,Becky,test,31,0.7910481095314026,0.231998457,-0.19586849,-0.299161975,-0.4017984,-0.23474008,-0.6422134,0.427866947,0.466738537,0.10263642499999998,0.343051425
Becky talks to Jim about his problems at work. She says if he can't clean up his act she will have to tell Mark. Jim doesn't want to get fired so he stops making trouble in the workplace.,Becky,test,40,0.7781772017478943,0.231998457,-0.3469401,-0.852072045,-0.80720973,-0.36344728,-0.696477,0.578938557,0.5954457369999999,-0.04486231500000004,-0.155595045
"Becky can ask to not be scheduled with Jim, so that she does not feel pressured to be in an awkward position between Jim and Mark, since she is close with both of them.",Becky,test,34,0.7662022113800049,-0.791199443,-0.40835813,0.598274682,-0.057519652,-0.49751687,-0.55199194,-0.382841313,-0.293682573,0.655794334,1.150266622
Call Jim out and tell him to stop,Becky,test,8,0.7206791639328003,-0.791199443,-1.3389755,-1.100440589,-1.3797354,-1.4279505,-1.2419001,0.5477760570000001,0.6367510569999999,0.279294811,0.1414595110000001
Talk to Jim about the money being stolen and tell him that this is a very forgiving environment so he should stop before he regrets taking advantage of it and ruining their current situation.,Becky,test,34,0.8036528825759888,-0.677977037,-0.44998628,-0.279169444,-0.6599962,-0.8178949,-0.6864318,-0.227990757,0.13991786299999998,0.380826756,0.4072623560000001
"Sit down and have a frank conversation with Jim. Tell him that if he does not stop what he is doing, he could loose his job. Hopefully he will stop. If he does not, fire him. If he cannot pay his rent then, kick him out and find a new roommate that is not as disrespectful toward life.",Becky,test,58,0.7978593707084656,0.120241864,0.742954,-0.547530519,0.4553549,0.5548069,0.362613,-0.622712136,-0.434565036,-1.002885419,-0.910143519
Becky should confront Jim about the problem and give him a chance but the second he continues and does not change his actions she should tell Mark about it,Becky,test,29,0.7678658366203308,0.120241864,-0.3479977,-0.852072045,-0.6537775,-0.54675585,-0.55931,0.468239564,0.6669977140000001,-0.198294545,-0.292762045
Becky should talk to Jim first and tell him that was wrong and to pay for them next time and if it happens again she should go straight to mark,Becky,test,30,0.7885781526565552,-0.566220445,-0.053941414,-0.852072045,-0.6069142,-0.4343768,-0.64296204,-0.512279031,-0.131843645,-0.24515784500000004,-0.209110005
"Becky should talk to Mark and address the situation to him. The way that she should bring this up is by verbatim telling him the problem. Mark seems like a very understanding man and clearly is looking out for Becky and I am sure that he would help her come up with a way to address Jims behavior. Now, I would recommend Mark address Jims behavior by telling him that his actions have consequences and that hes implemented new rules to address the recent issues hes been noticing in the work place. I suggest Mark take off from Jims paycheck everytime he steals from the job (also I suggest he find out how much their rent is from Becky so that he knows how much is too much to take away so he can still make rent). I also recommend that Mark tell Jim that everytime he is rude to a customer he has to clock out and calm down (clocking out = not getting paid). This will give him incentive to be more respectful because he does not want to lose making money because hes in time out",Becky,test,188,0.8211658000946045,0.233464271,1.3356891,1.055147231,0.7858272,1.0476259,0.8937033,-1.102224829,-0.8141616290000001,0.2693200310000001,0.1614439310000001
"I think that becky should adress the problem, or I think that Becky should tell mark that Jim can not work at the Pizza place in the night and only during the day shift. I think that maybe Becky should also talk to make about coming up with cameras or a system that will show he is steeling without her having to rat on him. This way if Mark makes it evident to Jim that there is new cameras going in that he will stop steeling.",Becky,test,86,0.8149862289428711,1.030217358,0.4779927,0.902816208,1.3666928,0.45294386,1.2206893,0.5522246580000001,0.577273498,-0.4638765920000001,-0.31787309200000013
"I would tell Becky to go to Jim first. Give him the opportunity to tell his boss about how he took the supplies and made the pizzas without paying for them. If he does not, then I would go to the boss if I was Becky, give Jim the option first and then move on from there.",Becky,test,57,0.796836793422699,0.231998457,0.4141649,-0.852072045,0.08198609,0.26544422,-0.12770271,-0.182166443,-0.03344576300000002,-0.934058135,-0.724369335
"Becky can tell Jim to stop taking pizzas without paying or else she will have to tell their boss. Communicating is the best solution. Jim will realize he will lose his job and will not be able to pay for rent, which will make him stop.",Becky,test,46,0.7985480427742004,-0.56475463,0.11035252,-0.852072045,-0.4915622,0.032767657,-0.62308353,-0.67510715,-0.597522287,-0.360509845,-0.22898851499999995
get really drunk and have a party then tell Jim what he did was wrong then the next day he will know he messed up,Becky,test,25,0.7701126933097839,-0.791199443,-0.6594661,2.10479439,0.04113997,-0.798253,0.4298652,-0.13173334299999995,0.00705355699999998,2.06365442,1.6749291899999998
Becky should tell Mark to check the security cameras so that he can find out. Jim can recieve a warning so that he can still make money for the apartment rent.,Becky,test,31,0.7950549125671387,0.918460766,-0.054679185,0.273740626,0.7184247,0.23429188,0.48324844,0.973139951,0.684168886,-0.444684074,-0.209507814
"One creative solution is for Becky to talk to Jim about his behavior. Ask he why he is doing this and why he is acting like this. Becky can point out the rude to customers and his job attitude. If nothing is done, then take it up with Mark.",Becky,test,49,0.7966643571853638,0.120241864,0.0030757794,-0.222996463,-0.2352453,0.2653571,-0.19244999,0.1171660846,-0.145115236,0.01224883699999998,-0.03054647300000002
Becky should first begin with speaking to Jim and explaining the dangers that will come if he continues to steal from the pizzeria. I also think it is important for Becky to set an ultimatum: stop stealing from pizzeria or I will tell the boss and start looking for a new roommate. If Jim does continue to steal I think telling the boss is the best thing to do because then Becky will not be held accountable for the actions of her roommate and then Becky should start looking for a new roommate or help Jim find a new job that way he can still pay the rent.,Becky,test,108,0.8197548985481262,1.368418763,1.4710885,0.329913607,-0.07926252,1.0787659,0.21251659,-0.10266973700000004,0.2896528629999999,0.409176127,0.117397017
"Becky should talk to jim first and try to reason with him about the stealing, but then should talk to the manager if jim doesn't stop. She could also find a different roommate",Becky,test,34,0.7964027523994446,0.345220863,-0.10189769,-0.547530519,-0.13499232,-0.14536922,-0.14056002,0.447118553,0.4905900829999999,-0.4125381990000001,-0.406970499
I think Becky should have a talk with Mark because by her not telling him is basically like she is also doing it. She is not a shoplifter anymore. I think she should tell Mark but only after she has a talk with Jim. I think she should tell Jim that if he doesn't tell Mark himself she will do it.,Becky,test,62,0.7832965850830078,0.120241864,-0.20353895,-0.547530519,-0.64353585,-0.40072736,-0.41412953,0.32378081400000003,0.520969224,0.09600533099999996,-0.13340098900000005
"Instead of telling on Jim and possibly ruining her relationship with him, Becky suggests making food for Jim the next time he has a party, so he does not have to steal from the pizzeria. After he agrees, she shares her story about shoplifting and how it really gave her a hard time finding a new job and that's something she wouldn't want anyone else to go through. And that although Jim did not get caught this time she is sorry, but she would have to tell Mark if it happened again. Jim agrees not to steal again and would be glad to taste Becky's cooking. He then includes that he will try to clean up his act altogether.",Becky,test,122,0.8083664774894714,1.941658666,0.99512696,1.227350264,1.2730397,0.9427087,0.7704982,0.946531706,0.998949966,-0.04568943599999997,0.456852064
"Becky should mention something to her boss in a nice, private manner. Then the boss can be the one that decides what Jim's punishment is if one at all.",Becky,test,30,0.8150908350944519,-0.791199443,-0.4981788,-0.6037035,-0.36256066,-0.37532163,-0.65581775,-0.293020643,-0.415877813,-0.24114283999999997,0.05211425000000003
Talk to Jim about his behavior and explain the ethical conflict you feel.,Becky,test,13,0.7697649002075195,-0.791199443,-0.8469031,-0.527537988,-0.80303067,-0.8928898,-0.8495509,0.05570365700000002,0.10169035699999995,0.275492682,0.32201291200000004
Becky can let Mark know that someone on their staff is stealing and not doing their job. She does not have to names any names to preserve their friendship with Jim. Mark can then have a staff meeting letting everyone know that if this stealing and not doing job thing continues security cameras will be installed at all parts of the pizzeria,Becky,test,62,0.8120116591453552,0.343755049,0.74215245,1.227350264,1.2538078,0.27219027,0.7272739,-0.398397401,0.07156477899999997,-0.02645753599999989,0.500076364
"Becky can should talk to Jim about this situation. If Jim was truly a good friend to Becky then he would still be friends with her after her confronting him, and should understand that what she is doing is the right thing. She should also be honest with her boss so that if he does find out there is still that level of trust between them.",Becky,test,66,0.7903399467468262,0.231998457,0.40112957,-0.852072045,-0.46849206,0.697017,-0.49725834,-0.169131113,-0.465018543,-0.383579985,-0.354813705
"Becky can write a note and leave it where her boss can find it, saying what Jim has been doing. Her boss won't know it's her so it remains anonymous but the truth gets told.",Becky,test,37,0.7874304056167603,0.007019458,-0.6679226,0.598274682,0.86557156,-0.4534003,0.6196124,0.6749420580000001,0.460419758,-0.267296878,-0.02133771799999995
"A creative way to solve this problem would be to show her boss what Jim has been doing and let him handle it since he is the shop owner. After that, she'll have to tell Jim to find another job so he can pay his rent or tell him to leave, and if they signed a lease together, the next step would be to sue him if he doesn't pay. A good friend wouldn't put someone in that position.",Becky,test,82,0.8030524849891663,0.345220863,0.8825724,0.674440194,0.8019651,0.8735557,0.95406395,-0.537351537,-0.5283348370000001,-0.127524906,-0.279623756
"Tell Jim's friend about Jim's behavior and ask them for help to convince Jim. or Suggest Mark to make a customer rating system and give less paycheck if rating is too low.  Also, make or add security system that prevents from Jim stealing pizzas.",Becky,test,46,0.8156903386116028,1.030217358,0.43580464,1.531891789,1.2006453,0.4749058,0.97735125,0.5944127180000001,0.5553115580000001,0.331246489,0.5545405389999999
Confront Jim about stealing and mention how you are going to be in charge soon and will need to punish/ fire him if his actions continue. If they continue then tell your boss and tell Jim to get another job so he can pay rent,Becky,test,45,0.7991684675216675,0.345220863,-0.15538613,0.025372082,-0.17164886,0.15067789,-0.16289213,0.500606993,0.194542973,0.197020942,0.188264212
"Becky needs to tell Mark about Jim's actions. Mark needs to come up with another way that he found out, that way Jim can't blame Becky. Mark needs to say that security camera's show him stealing, etc.",Becky,test,40,0.7959004044532776,0.345220863,0.07597746,0.654447663,0.19883749,-0.14269738,0.028609483,0.269243403,0.487918243,0.455610173,0.62583818
"Becky sends an anonymous letter to Mark, the owner, so he knows about it but Becky is not the one to blame for him finding out.",Becky,test,26,0.7807145118713379,-0.677977037,-0.793737,0.598274682,0.8281762,-0.47369027,0.38898525,0.11575996300000002,-0.204286767,-0.22990151800000003,0.209289432
Find a new roommate that does the job as supposed to do and pays rent.,Becky,test,15,0.7708136439323425,-0.791199443,-0.6339612,-0.203003932,-0.13468522,-0.98969394,-0.71140355,-0.157238243,0.198494497,-0.068318712,0.508399618
"Becky needs to talk to Jim and tell him how she feels. If he doesn't know how important the job is too Becky, and how what he is doing could jeopardize it, he won't change his behavior.",Becky,test,39,0.7991365790367126,-0.677977037,-0.12611367,-0.852072045,-0.6932756,-0.731673,-0.8361694,-0.5518633669999999,0.05369596300000001,-0.158796445,-0.01590264500000005
"Becky should tell the manager after Jim looks for a job that suits him. Tell Jim what he is doing wrong before telling the manger, so he doesn't go jobless while trying to pay for the rent. Have Jim look at a well-paid job that doesn't require too much effort and it avoids talking to customers. After he finds the job, Becky should tell the manager just in case if he gets fired.",Becky,test,76,0.8131774663925171,1.255196357,0.90485203,0.045364612,0.22334398,0.9316751,0.30793604,0.35034432699999996,0.323521257,-0.177979368,-0.262571428
