ID,Story,FacScoresQ,FacScoresO,Dataset,ProblemID,set,ID.1,wordcount,peerDSI,promptDSI,DSI,QwenDSI,bgeDSI,wordQwenDSI,wordbgeDSI,promptCosDis,peerCosDis
1719,"The two of them need to talk and clearly define for each other their primary goals, both in the relationship and outside of it. Ralph needs to seriously consider this job, as well as what the relationship means to him. Lisa needs to consider her studies and perhaps even ask her parents for advice. The two of them need to come to a compromise - for example, they date long-distance while Ralph takes the job and moves and Lisa continues her studies - or end the relationship now to spare future heartbreak.",2.289284247,1.4406814,RLPS7,Ralph,training,1839,91,0.814699232578278,0.817372381687164,0.806173324584961,0.46446093916893,0.367747157812119,0.253464579582214,0.376839220523834,0.7536669373512268,0.36044442653656006
1720,I would seriously rethink the relationship. It doesn't sound like Ralph really has a clear path to as to why he's moving out of the area (besides the job) and Lisa needs to consider if she is willing to take that risk. Perhaps they both need to grow as individuals before taking this big step forward together.,0.917400556,1.4406814,RLPS7,Ralph,training,1840,59,0.821375370025635,0.824550151824951,0.81775438785553,0.537097632884979,0.421453505754471,0.271085321903229,0.385659515857697,0.816599428653717,0.34455493092536926
1721,Ralph should take the offer to work in the big city. His girlfriend should finish out the next two years in school and look for a job in the big city and join him there.,0.310643289,0.229800784,RLPS7,Ralph,training,1625,35,0.807957112789154,0.806128084659576,0.767646193504334,0.449673652648926,0.345528244972229,0.27112677693367,0.368463575839996,0.7887938618659973,0.3716776669025421
1722,The best solution is for Ralph to accept the position and relocate. The relationship isn't on solid ground and if there is to be a long term commitment the time apart gives them an opportunity for growth and exploring how to negotiate terms.,0.529911856,1.130099421,RLPS7,Ralph,training,1626,44,0.81799703836441,0.823295533657074,0.792572140693665,0.580697655677795,0.49437940120697,0.249185979366303,0.373124063014984,0.7825554013252258,0.37699687480926514
1723,"Ralph should take a bit of time to research jobs closer to his town. If there are none that he would rather take, he should take this job that he was offered, and let Lisa decide if she is willing to move with him or not. He should not get married just to get her to move with him. If she doesn't want to move, they can try to maintain a long distance relationship for a while, and see if it works out.",1.519232335,0.383538149,RLPS7,Ralph,training,1627,84,0.805513441562653,0.804009854793549,0.791166424751282,0.460333675146103,0.402136206626892,0.253720879554749,0.363158792257309,0.9064275622367859,0.3266517221927643
1724,He needs to talk to Lisa and see if they can work something out together.,-0.67867719,-0.827342466,RLPS7,Ralph,training,1628,15,0.801068484783173,0.808891832828522,0.757242619991303,0.0,0.0,0.250544130802155,0.360521525144577,0.47414934635162354,0.4648049473762512
1725,"I believe the best solution to the problem would be for Ralph to break up with Lisa. He says that he loves her, but yet he is not willing to commit to one person. Lisa is not willing to move with Ralph for his job, so I believe that they truly are not in love and need to do what is best for themselves at this point in time and that would mean Ralph should take the job that is being offered and break up with Lisa allowing her to move on with her life.",1.299963768,0.076063419,RLPS7,Ralph,training,1629,95,0.81376314163208,0.810833811759949,0.802273213863373,0.437573432922363,0.405032306909561,0.242151737213135,0.370603054761887,0.7776079177856445,0.36929383873939514
1726,I think they should do long distance and aee if that works.,-0.67867719,-0.673605101,RLPS7,Ralph,training,1630,12,0.825846135616303,0.832741916179657,0.789645314216614,0.0,0.0,0.274043560028076,0.398349940776825,0.4457944333553314,0.5061646103858948
1727,He should move since he isn't sure of the relationship and moving on is probably the best solution.,-0.459408622,-0.827342466,RLPS7,Ralph,training,1631,19,0.817012012004852,0.820306539535523,0.7964186668396,0.0,0.0,0.22206836938858,0.386420071125031,0.6621638536453247,0.4252484440803528
1728,"I think Rob should probably move and take his new job.  His feelings for Lisa aren't strong enough to get married, and if he stays with her, he will always resent her as the reason he did not get the job he wanted.",0.310643289,1.286944035,RLPS7,Ralph,training,1632,44,0.812907755374908,0.810946643352509,0.800428688526154,0.476963877677918,0.578088462352753,0.260460942983627,0.371332287788391,0.7128434181213379,0.3924120366573334
1729,"Ralph should go, without Lisa, they should stay in contact, and Ralph should know within a few months whether he wants to marry Lisa or move on.",0.147348645,0.229800784,RLPS7,Ralph,training,1633,27,0.819808900356293,0.819943904876709,0.799840927124023,0.0,0.0,0.284877896308899,0.392101794481277,0.8360670804977417,0.32212209701538086
1730,"It seems like Ralph should take the job and move to the city. He and Lisa should probably break up. It's important that Ralph takes a job that he likes, and it doesn't seem like he is sure about his relationship. They can always get back together later if  it's meant to be.",0.529911856,0.229800784,RLPS7,Ralph,training,1634,56,0.814091622829437,0.81459653377533,0.803911685943604,0.509342133998871,0.457520246505737,0.263615548610687,0.374164998531342,0.8194955587387085,0.3293055593967438
1731,"The best solution is for Ralph and Lisa to end their relationship. If they decide to rekindle their relationship in the future, when Lisa completes school they can re-visit the relationship at that time. Right now, they both want different things and cannot expect each other to change.",0.529911856,0.072956171,RLPS7,Ralph,training,1636,49,0.815728724002838,0.821583926677704,0.803031325340271,0.45692178606987,0.477443367242813,0.245855942368507,0.373694360256195,0.7285176515579224,0.3687695562839508
1732,HE COULD MARRY HER WHEN THING GET BETTER.,-1.285434457,-0.827342466,RLPS7,Ralph,training,1637,8,0.827027916908264,0.83343905210495,0.78697282075882,0.0,0.0,0.353766113519669,0.371554225683212,0.47794538736343384,0.5193241834640503
1733,"I would try to talk with her parents and come up with a solution we both might benefit.
I would try to make long distance relationship work.",-0.515382545,0.072956171,RLPS7,Ralph,training,1638,27,0.809424102306366,0.817644238471985,0.780547618865967,0.431240320205689,0.271868228912354,0.273149400949478,0.367167949676514,0.49874308705329895,0.4868007302284241
1734,He needs to go ahead and take this new job that he has worked so hard in college for.  He can try to continue his relationship with her as a long distance relationship.  Just try it and see what happens.,0.310643289,-0.673605101,RLPS7,Ralph,training,1639,40,0.799927711486816,0.799528896808624,0.771419942378998,0.614254772663117,0.48727297782898,0.266945779323578,0.368099540472031,0.6568400859832764,0.42255327105522156
1735,"Ralph and Lisa should continue a non-exclusive, long distance relationship to see where things lead. The physical distance will either strengthen their bond or diminish it. If the bond diminishes and the relationship ends, then at least each person did not have to sacrifice their goals (new job/ school).",0.637232578,0.976362056,RLPS7,Ralph,training,1640,50,0.829198002815247,0.833738267421722,0.822267830371857,0.451487064361572,0.354862064123154,0.276579290628433,0.390824466943741,0.7299691438674927,0.360244482755661
1736,He should take the job.  They should spend time apart to really see if they want to be together.,-0.296113978,-0.673605101,RLPS7,Ralph,training,1641,19,0.803124189376831,0.811306715011597,0.764289855957031,0.63257372379303,0.452568829059601,0.261667788028717,0.354460686445236,0.6347801685333252,0.4255082905292511
1737,"If he truly loves her, the best solution at this point would be for him to take the job. Unless he can find a comparable job locally, he really cannot justify turning this one down. If I were him, I would see if Lisa is willing to be involved in a long distance relationship until she graduates. If their relationship survives that, then they truly do love each other. At that point, she could try to find a job in the same city.",1.299963768,0.383538149,RLPS7,Ralph,training,1642,83,0.810873925685883,0.811182975769043,0.797277748584747,0.538401484489441,0.401215732097626,0.261479496955872,0.373914122581482,0.672338604927063,0.39933598041534424
1738,"If he is not ready to be fully committed to Lisa, they should not get married (and they should not be living together). So the job can be taken as desired.",0.310643289,-0.827342466,RLPS7,Ralph,training,1643,31,0.807793259620667,0.805082559585571,0.770517945289612,0.647941172122955,0.588555455207825,0.237959295511246,0.379542499780655,0.7388983368873596,0.3726462125778198
1739,Lisa and Ralph need to sit down and discuss their future with each other and what they want from each other.  Ralph shouldn't give up that job if that a job of his dreams and he doesn't think another opportunity would come along.  Ralph should go to the city and take that job.  Lisa will have decide whether Ralph is the person she wants to spend her life with or just split up and both of them go their separate ways and let nature take its course.,0.529911856,0.229800784,RLPS7,Ralph,training,1644,89,0.816738367080689,0.820896863937378,0.812380492687225,0.35669556260109,0.406058937311173,0.255270600318909,0.368787437677383,0.8056501150131226,0.34004655480384827
1740,Examine all the pros and cons of this job offer.  Then make an decision on whether to take the job.  Be prepared to tell Lisa about your feelings toward her and that you are not ready for a marriage commitment.,0.147348645,0.072956171,RLPS7,Ralph,training,1645,40,0.814554452896118,0.817290186882019,0.796867072582245,0.421383380889893,0.410380214452744,0.245283275842667,0.377281606197357,0.7397820353507996,0.4036407470703125
1741,Find common ground to each other needs and communicate,-1.448729101,-0.673605101,RLPS7,Ralph,training,1647,9,0.827237784862518,0.838500380516052,0.743512332439423,0.0,0.0,0.236424550414085,0.364959865808487,0.3987923860549927,0.5684667229652405
1742,"From the sound of it, the solution to the problem is to take the job and see how the job and the relationship fairs.",-0.296113978,-0.827342466,RLPS7,Ralph,training,1648,24,0.817724406719208,0.826280772686005,0.761872410774231,0.0,0.0,0.216780513525009,0.337625920772553,0.4957774877548218,0.49599066376686096
1743,Try to make a long distance relationship work,-0.67867719,-0.673605101,RLPS7,Ralph,training,1649,8,0.799387156963348,0.806978344917297,0.714312791824341,0.0,0.0,0.331023186445236,0.372652292251587,0.5928659439086914,0.42874792218208313
1744,"I would recommend Ralph to propose to Lisa if he indeed sees a future with her in it. That way he can move to the big city and Lisa will follow along eventually when she has taken care of her matters. If he does not see themselves together, he should just break it off because moving forward this relationship will do neither of them any good.",0.856501145,0.383538149,RLPS7,Ralph,training,1650,66,0.813328266143799,0.813780426979065,0.806618928909302,0.546648263931274,0.461231142282486,0.244148850440979,0.375062495470047,0.8156741857528687,0.36980393528938293
1745,Accept the job offer and having himself well settled he can decide whether to marry Lisa. Once he has decided to marry her she can bring her into his life back.,0.310643289,-0.519867736,RLPS7,Ralph,training,1651,31,0.806099474430084,0.802892029285431,0.770600497722626,0.352420091629028,0.299450039863586,0.247733026742935,0.370902180671692,0.6947600841522217,0.40291789174079895
1746,The best solution is for Ralph to take the job offer.,-0.67867719,-0.827342466,RLPS7,Ralph,training,1652,11,0.806338012218475,0.809495449066162,0.749735236167908,0.0,0.0,0.265974760055542,0.372564256191254,0.6445124745368958,0.4583224058151245
1747,Lisa could try to say to her parents that there are better opportunities in the new city. Ralph could also stay and hope to find a job offer that is as good.,-0.296113978,0.383538149,RLPS7,Ralph,training,1653,32,0.802891492843628,0.799250185489655,0.773088991641998,0.487480044364929,0.446551740169525,0.254316061735153,0.376710057258606,0.7050994038581848,0.3692697286605835
1748,"Yes, I loved her so I have a brave to how to save her like.",-1.667997668,-0.827342466,RLPS7,Ralph,training,1654,15,0.811300396919251,0.811841249465942,0.743979573249817,0.0,0.0,0.261739760637283,0.376176059246063,0.23205481469631195,0.6870381832122803
1749,Ralph can put in more of an effort to find a job he likes closer to where he currently lives with Lisa.,-0.515382545,0.229800784,RLPS7,Ralph,training,1655,22,0.81145715713501,0.804739594459534,0.782014548778534,0.0,0.0,0.259460717439652,0.378215700387955,0.7090684175491333,0.3773921728134155
1750,He need to come clean with Lisa about his feeling,-1.341408379,-0.827342466,RLPS7,Ralph,training,1656,10,0.816120505332947,0.818840086460114,0.773320734500885,0.0,0.0,0.282739520072937,0.385880440473557,0.4130617380142212,0.5184788703918457
1751,"Why dont we maintain a long distance relationship , do what we both have to do , and try to save our relationship for the long run and establish a way for us to be together .",-0.459408622,-0.519867736,RLPS7,Ralph,training,1658,34,0.809552907943726,0.818718671798706,0.771593809127808,0.0,0.0,0.236936613917351,0.379914104938507,0.4761590361595154,0.519027054309845
1752,"I would ask Lisa how she felt about a long distance relationship or possibly transferring to a different university. Depending on her reaction, I would make my decision.",-0.515382545,0.383538149,RLPS7,Ralph,training,1659,28,0.815761566162109,0.817160189151764,0.791727721691132,0.531252384185791,0.355361759662628,0.275147140026093,0.39368411898613,0.6559224128723145,0.4033999741077423
1753,I would figure out if they will remain together given their differences in living together and being married and make a decision based on that.,-0.67867719,-0.519867736,RLPS7,Ralph,training,1660,25,0.806846916675568,0.813099682331085,0.769223511219025,0.0,0.0,0.247252762317657,0.356819719076157,0.5775769948959351,0.4766891896724701
1754,"Ralph and Lisa should attempt to maintain a long-term relationship while Lisa finishes her degree. By the time that she's done, Ralph should be well established in the larger city.",0.310643289,-0.209285758,RLPS7,Ralph,training,1661,32,0.824227869510651,0.820781052112579,0.816519021987915,0.402284026145935,0.384414613246918,0.289105325937271,0.396289587020874,0.8070468902587891,0.33043423295021057
1755,"Ralph can keep looking seriously for job offers. If he holds out for another job, he will be more likely to be able to stay close to Lisa and have the best of both worlds.",0.473937934,0.072956171,RLPS7,Ralph,training,1662,35,0.814992725849152,0.813941061496735,0.796315729618073,0.363369345664978,0.363929510116577,0.259974211454392,0.373466432094574,0.7727017998695374,0.33657342195510864
1756,"I can force her to switch to another school and we can move, pretty simple.",-0.67867719,0.665780078,RLPS7,Ralph,training,1663,15,0.813729822635651,0.818915963172913,0.77532970905304,0.0,0.0,0.246818542480469,0.379585713148117,0.500064492225647,0.49479129910469055
1757,Get a house/apartment in between the school and the business and stay together both will have somewhat of a commute to their respective endeavors.,0.473937934,2.49782465,RLPS7,Ralph,training,1664,25,0.81901752948761,0.822061419487,0.792859971523285,0.0,0.0,0.260001540184021,0.374492973089218,0.470816433429718,0.5241084694862366
1758,"I think it would be best that he breaks up with his girlfriend as he does not seem like he's going to be faithful to her if he moves to the new city.  As it doesn't seem like he's willing to find another job, he should take this offer.",0.310643289,0.229800784,RLPS7,Ralph,training,1665,52,0.808879315853119,0.804957866668701,0.785787284374237,0.481854379177094,0.375698447227478,0.234701424837112,0.367715179920197,0.7094277739524841,0.43004274368286133
1759,Ralph should marry lisa because it will solve all issues and the two can make good decision and start family. Family is everything,-0.3520879,0.665780078,RLPS7,Ralph,training,1666,23,0.814655542373657,0.820107102394104,0.77818113565445,0.561910569667816,0.501212954521179,0.273340106010437,0.393226712942123,0.7738105654716492,0.3887023627758026
1760,"They can continue a long distance relationship, and after Lisa has completed her graduation, they can move in together and continue their relationship.",0.310643289,-0.673605101,RLPS7,Ralph,training,1667,23,0.799436271190643,0.802332043647766,0.739160001277924,0.0,0.0,0.253039598464966,0.374862909317017,0.6560468673706055,0.41565629839897156
1761,"I believe the problem should be discussed together, finding honest answers if they really love each other and how they see their future together. If that is the true love, they can live separately for two years and build financial security of their marriage.",-0.132819333,1.130099421,RLPS7,Ralph,training,1669,44,0.8140087723732,0.821009874343872,0.79059362411499,0.39222651720047,0.417524039745331,0.25622233748436,0.367148846387863,0.6144821643829346,0.497289776802063
1762,"Accept the offer and see if their relationship will even if it's long distance. Visit her twice a year or more if possible then after she graduates, she can move with him if she wants.",0.473937934,0.383538149,RLPS7,Ralph,training,1670,36,0.809562385082245,0.809546768665314,0.77166622877121,0.456809520721436,0.32419490814209,0.256720364093781,0.368582189083099,0.7078171968460083,0.4076516926288605
1763,I should move to the big city and pursue the job that was offered to me and tell Lisa I am not ready for marriage yet and see if she is willing to visit me and see how our relationship goes after a few visits and living apart for awhile.,0.147348645,0.383538149,RLPS7,Ralph,training,1671,50,0.814312994480133,0.816582202911377,0.790754973888397,0.0,0.0,0.245738357305527,0.371840864419937,0.7702881097793579,0.3719141483306885
1764,"he got a job offer in another state,  he wants to take it. But she doesnt want to move with him unless they get married first. Otherwise she doesnt know how to tell her family why she would be going when she wasnt done with school. He does not want to get married. so he is stuck. 
solution is that he needs to tell her she doesnt keep a relationship going with false hope, Eitther get married and go, break up and follow your dreams, or d long distance and see each other often.",-0.071919923,0.229800784,RLPS7,Ralph,training,1672,94,0.813251912593842,0.810689449310303,0.800443053245544,0.477308005094528,0.420295596122742,0.265889942646027,0.369244247674942,0.7554764747619629,0.4108206629753113
1765,Ralph needs to let Lisa know that he is moving. If she would.like to she can move with but he doesn't feel it's a good idea to marry just to move.,-0.459408622,-0.827342466,RLPS7,Ralph,training,1673,34,0.81490433216095,0.813414514064789,0.80018675327301,0.486802577972412,0.452130317687988,0.26570400595665,0.368044227361679,0.83028244972229,0.3451840579509735
1766,"Ralph should take the job and attempt long distance with Lisa. If it doesn__ work, it doesn__ work, but it doesn__ hurt to try.",0.310643289,-0.673605101,RLPS7,Ralph,training,1674,27,0.818867206573486,0.822513341903687,0.787074267864227,0.637738227844238,0.545070886611939,0.280768364667892,0.380089640617371,0.7727075219154358,0.3154028356075287
1767,I think Ralph should take the job and move. Lisa could find a job in the same town. She could tell her parents she got a good job offer. Lisa could get her own place. When Ralph is ready to propose then Lisa could move in with him.,1.080695201,1.4406814,RLPS7,Ralph,training,1675,48,0.814086616039276,0.813273191452026,0.791245222091675,0.441729724407196,0.351109474897385,0.291885495185852,0.374379098415375,0.8021619319915771,0.3468957841396332
1768,Break up with her,-1.285434457,-0.827342466,RLPS7,Ralph,training,1676,4,0.800639688968658,0.807081639766693,0.63775509595871,0.0,0.0,0.258428066968918,0.379453182220459,0.4342910349369049,0.5444366931915283
1769,"Lisa is an adult and should be treated as such. Therefore, Lisa should discuss her living situation with her parents in a transparent manner so there are no compromises when moving.",-0.459408622,0.694120127,RLPS7,Ralph,training,1677,31,0.810299277305603,0.808548331260681,0.771794438362122,0.413249671459198,0.336286902427673,0.290426999330521,0.378447949886322,0.5590000748634338,0.46593618392944336
1770,"I think Ralph and Lisa really need a sincere heart-to-heart talk about Ralph's interests in taking the job offer, his inability to stay committed to one person at the moment and not wanting to get married now. Then Lisa will be sure that she should not be thinking of getting married to Ralph at the moment, talk more of relocating with him to another city.",0.693206501,0.383538149,RLPS7,Ralph,training,1678,68,0.825952887535095,0.825892746448517,0.822356641292572,0.20700740814209,0.300008893013001,0.276129186153412,0.37991663813591,0.8727610111236572,0.32817259430885315
1771,Lisa has 2 years of school left. This could be a time when they try a long distance relationship to see if they truly love each other. Then they will know if the job is worth keeping and if they want to stay together.,0.310643289,-0.519867736,RLPS7,Ralph,training,1680,44,0.809816718101502,0.814152300357819,0.796315968036652,0.583673238754273,0.473129361867905,0.255534559488297,0.370320230722427,0.6233445405960083,0.40554964542388916
1772,"Perhaps Lisa can find a good college (just as good or better) near where he is.  Stay in school and stay on her purpose.  That way if things don't work out between them, that's life, but she will still be on her way up.",0.473937934,1.286944035,RLPS7,Ralph,training,1681,46,0.813398361206055,0.816038548946381,0.795458793640137,0.462159514427185,0.416864037513733,0.267126113176346,0.386606156826019,0.6192306280136108,0.40321728587150574
1773,"At this time,Ralph was going to the good job and then after thinking about his girl friend Lisa",-1.061240401,-0.827342466,RLPS7,Ralph,training,1682,19,0.82172155380249,0.820528626441956,0.801286399364471,0.0,0.0,0.269846141338348,0.39240637421608,0.6740716695785522,0.4159305989742279
1774,"I believe he rather needs to either remain in the state and decline the job, commit to Lisa and get married then move together, or break up from the relationship and commit to his job offer and move. I'm not sure if there is any other way besides those 3 options.",0.917400556,-0.080781194,RLPS7,Ralph,training,1683,52,0.818394422531128,0.818888247013092,0.813604116439819,0.568173408508301,0.458309531211853,0.24482274055481,0.374761521816254,0.7529897689819336,0.3986339271068573
1775,Ralph should take the job he was offered and break up with Lisa.,0.310643289,-0.827342466,RLPS7,Ralph,training,1684,13,0.80822229385376,0.805641949176788,0.777323663234711,0.0,0.0,0.292481541633606,0.383943349123001,0.7920452356338501,0.33410292863845825
1776,The best option would be for Ralph to take the job offer and propose to Lisa while bringing her with him,0.473937934,-0.673605101,RLPS7,Ralph,training,1685,21,0.808137178421021,0.808820486068726,0.781068086624146,0.0,0.0,0.252120077610016,0.361586928367615,0.7610803842544556,0.3690604567527771
1777,"Until graduation, find a job in the city where Lisa is pursuing her study.",-0.515382545,-0.519867736,RLPS7,Ralph,training,1686,14,0.805874109268189,0.797932147979736,0.74629008769989,0.0,0.0,0.285084217786789,0.3912692964077,0.5814878940582275,0.4617249071598053
1778,I think he should take the job because it's a great opportunity and the relationship with Lisa isn't all that serious from the sounds of it.,-0.67867719,-0.827342466,RLPS7,Ralph,training,1687,28,0.824018716812134,0.825904428958893,0.813530623912811,0.0,0.0,0.243135333061218,0.372010082006454,0.6388775110244751,0.4123290777206421
1779,The best thing would be to break up and Ralph can move on and Lisa Can move on,-0.515382545,-0.827342466,RLPS7,Ralph,training,1688,18,0.814740121364594,0.825327217578888,0.777240872383118,0.0,0.0,0.228214487433434,0.37783470749855,0.6914910078048706,0.3770482540130615
1780,I think the best solution is if he does move to the new city to pursue his dream job. They could both stay in contact long distance and visit during weekends and holidays. It's possible for them to see how strong their relationship is like this.,0.473937934,0.383538149,RLPS7,Ralph,training,1689,47,0.809029221534729,0.813318848609924,0.793496251106262,0.636453568935394,0.452695518732071,0.258525401353836,0.375781178474426,0.6925138235092163,0.39845702052116394
1781,"Ralph could have at least considerate about Lisa's love and future. The first solution to this problem is, Ralph should talk to Lisa's parents and convince them about his future so that Lisa could move with him. If Ralph loves Lisa honestly and truly, then the step of talking to her parents will not be so difficult. As far as I am concerned, this is the only solution. In this way Ralph would save his job as well as Lisa's future.",1.463258412,0.976362056,RLPS7,Ralph,training,1690,84,0.820021390914917,0.81984931230545,0.814818918704987,0.404597580432892,0.385280221700668,0.276643604040146,0.389911830425262,0.7505107522010803,0.3721235394477844
1782,He can search his college job board and online and send resumes to apply locally,-0.515382545,1.751263378,RLPS7,Ralph,training,1691,15,0.815945565700531,0.81398344039917,0.752666532993317,0.0,0.0,0.296018064022064,0.394418120384216,0.4274877607822418,0.5963158011436462
1783,Ralph can make the commitment to the job and to Lisa.  He can accept the position.  He can ask Lisa for her hand in matrimony.  They can move together to the new city.  His feelings of not being ready are subjective.  They are not facts.  He is ready to support the marriage with his new job.,0.473937934,0.976362056,RLPS7,Ralph,training,1692,56,0.805891573429108,0.803906440734863,0.780219316482544,0.578257322311401,0.445047110319138,0.264139235019684,0.370896130800247,0.822822630405426,0.3689684569835663
1784,"Ralph breaks up with Lisa, takes the job, and moves away.",0.091374722,-0.827342466,RLPS7,Ralph,training,1693,11,0.820033729076386,0.816927134990692,0.763691425323486,0.0,0.0,0.306181132793427,0.406774878501892,0.7102306485176086,0.3909226953983307
1785,"Ralph and his girlfriend can attempt a long distance relationship, and if their relationship is strong it will last until they both decide whether they want a stronger commitment to each other. Ralph should not decline his job offer for a relationship he is unsure of.",0.147348645,0.383538149,RLPS7,Ralph,training,1694,46,0.805932641029358,0.80454695224762,0.777723848819733,0.317579627037048,0.26956570148468,0.255081623792648,0.375858336687088,0.8037523031234741,0.35290905833244324
1786,"Leave the girl, take the job. If it__ meant to be, you__l find each other again. It sounds like he__ not that serious or ready for commitment, and he could use this job experience.",0.310643289,0.072956171,RLPS7,Ralph,training,1695,37,0.81867241859436,0.82154393196106,0.808270752429962,0.609131753444672,0.470534950494766,0.269704014062881,0.37330174446106,0.6064014434814453,0.4509996771812439
1787,Ralph should break up with Lisa and take the job offer.,0.091374722,-0.827342466,RLPS7,Ralph,training,1696,11,0.809794664382935,0.810855209827423,0.77223813533783,0.0,0.0,0.302113682031631,0.387042552232742,0.7741117477416992,0.34328484535217285
1788,Ralph needs to marry her with a pre-nup and avoid getting her pregnant. If the marriage doesn't work out little damage will be done.,-0.67867719,2.49782465,RLPS7,Ralph,training,1697,26,0.814606249332428,0.815618395805359,0.784338355064392,0.399426221847534,0.335639178752899,0.292515844106674,0.393734782934189,0.6886547803878784,0.4756467640399933
1789,"Lisa wants committment to marriage in exchange for moving with Ralph as she would be giving up or at least postponing her college career. Ralph really wants this job and good jobs are hard to come by. Further, he is unsure that he wants to commit to one person. Ralph should take the job and move to the city. Lisa should stay in college and complete degree. Both should remain in contact with each other and if they want to try to maintain their relationship. They can reevaluate their situation after one year.",0.693206501,0.383538149,RLPS7,Ralph,training,1698,93,0.810052156448364,0.810026049613953,0.801558554172516,0.529282867908478,0.465710580348969,0.272135525941849,0.38148295879364,0.9043437838554382,0.32125622034072876
1790,Ralph moves to the city and he and Lisa have a long distance relationship and if it goes well Lisa can transfer schools otherwise they should break up.,0.310643289,-0.519867736,RLPS7,Ralph,training,1699,28,0.807897090911865,0.806527972221375,0.778071641921997,0.0,0.0,0.268985122442246,0.389312386512756,0.7590333223342896,0.34959903359413147
1791,HE FOLLOWS HIS HEART TAKES THE JOB AND TRYS TO CONTINUE THE RELATIONSHIP.,0.091374722,-0.827342466,RLPS7,Ralph,training,1701,13,0.796595275402069,0.798011481761932,0.733603417873383,0.0,0.0,0.329197943210602,0.365556925535202,0.42627954483032227,0.558158278465271
1792,"I think Ralph and Lisa need to sit down together and do some serious communicating about each of their priorities, goals, options and feelings about each option, as well as their true feelings about one another at this point in their lives.  Since they both have reservations, maybe continuing the relationship on a long-distance basis might be the best solution for awhile, then they can discuss the relationship again further down the line.",0.529911856,0.383538149,RLPS7,Ralph,training,1702,74,0.82584673166275,0.8331059217453,0.819063484668732,0.437273383140564,0.362429976463318,0.256018757820129,0.383040487766266,0.757917046546936,0.3581429719924927
1793,I would have him sit down with Lisa and discuss their future so they can see if they are on the same page.,-0.67867719,-0.673605101,RLPS7,Ralph,training,1703,23,0.819052398204804,0.823946952819824,0.790556311607361,0.0,0.0,0.219287469983101,0.366947889328003,0.4969380497932434,0.4535726308822632
1794,My solution is that Ralph should try to move with Lisa after she finishes college. Lisa is an adult so her parents can't tell her what to do. Ralph will work at his job and Lisa will rent a hotel until she finishes college. Then she will live with Ralph.,1.080695201,1.4406814,RLPS7,Ralph,training,1704,51,0.810341536998749,0.806632041931152,0.788443624973297,0.399996370077133,0.3713698387146,0.298014104366303,0.383560210466385,0.7509881258010864,0.36687564849853516
1795,Talk to each other about the concerns you have,-1.448729101,-0.673605101,RLPS7,Ralph,training,1705,9,0.813794851303101,0.822825610637665,0.741179943084717,0.0,0.0,0.206873208284378,0.383735209703445,0.37357017397880554,0.5960899591445923
1796,The couple needs to part amicably.,-0.67867719,-0.827342466,RLPS7,Ralph,training,1706,6,0.81774115562439,0.821158766746521,0.74879115819931,0.0,0.0,0.343499928712845,0.423955857753754,0.5459691882133484,0.4808574318885803
1797,Ralph should try networking as much as possible and apply to as many jobs as possibl.e,-0.67867719,1.597526013,RLPS7,Ralph,test,1707,17,0.821205019950867,0.824877738952637,0.767437398433685,0.0,0.0,0.266511082649231,0.372122257947922,0.6526165008544922,0.4498361349105835
1798,I think Ralph should take the the job and think about himself putting him first.,-0.67867719,-0.827342466,RLPS7,Ralph,test,1708,15,0.820821821689606,0.824420630931854,0.796757817268372,0.0,0.0,0.258113443851471,0.396245718002319,0.6657730340957642,0.43658989667892456
1799,We can keep in touch with our phones.,-1.504703024,-0.673605101,RLPS7,Ralph,test,1709,8,0.820395827293396,0.82707679271698,0.724324226379395,0.0,0.0,0.279790669679642,0.356756687164307,0.3171721398830414,0.6096132397651672
1800,End the relationship and move forward with your new job in a new city.,0.310643289,-0.827342466,RLPS7,Ralph,test,1711,14,0.804176867008209,0.811407148838043,0.735421121120453,0.0,0.0,0.252668827772141,0.359985440969467,0.6269729137420654,0.44548147916793823
1801,The best solution is accepting the job in the city but visiting each other every weekend to maintain the spark in the relationship.,0.310643289,-0.209285758,RLPS7,Ralph,test,1712,23,0.81285548210144,0.817456185817719,0.779918730258942,0.0,0.0,0.252301424741745,0.368691474199295,0.6813114881515503,0.40153875946998596
1802,The only solution is for Ralph to move. They can try to do a long distance relationship. Maybe after some time they will find Lisa does want to move to be with Ralph.,0.310643289,-0.209285758,RLPS7,Ralph,test,1713,33,0.808009803295136,0.810199022293091,0.787904977798462,0.527052462100983,0.399523109197617,0.268999665975571,0.371473431587219,0.7886421084403992,0.33240389823913574
1803,He should take the job and move on from the relationship and Lisa needs to move onto another more committed partner.,0.091374722,-0.519867736,RLPS7,Ralph,test,1714,21,0.808601081371307,0.813634514808655,0.780913352966309,0.0,0.0,0.2452043145895,0.364471733570099,0.7180978059768677,0.3560222387313843
1804,"Ralph and Lisa should break up, as it doesn't seem like there's a real future in their relationship.",-0.67867719,-0.827342466,RLPS7,Ralph,test,1715,20,0.818541407585144,0.819145917892456,0.785918414592743,0.0,0.0,0.284424483776093,0.390891373157501,0.6811476945877075,0.40566131472587585
1805,They can break up and move on with their lives.,-0.67867719,-0.827342466,RLPS7,Ralph,test,1716,10,0.79785817861557,0.807239770889282,0.712558269500732,0.0,0.0,0.244320675730705,0.371198624372482,0.4731939435005188,0.5052816271781921
