ID,Story,FacScoresQ,FacScoresO,Dataset,ProblemID,set,ID.1,wordcount,peerDSI,promptDSI,DSI,QwenDSI,bgeDSI,wordQwenDSI,wordbgeDSI,promptCosDis,peerCosDis
1870,Sit down and talk to Jim about his behavior and discuss the possible consequences of his actions. Then talk to the manager about what has been happening and see if the management can work something out.,0.231998457,-0.527537988,RLPS8,Becky,training,1870,36,0.8127466440200810,0.8183313012123110,0.7818214297294620,0.38228386640548700,0.3962092995643620,0.23693495988845800,0.37794727087020900,0.2596452236175540,0.3479609787464140
1871,instead of stealing pizzas to just eat they should set up a side business at their apartment. Set it up on grub hub and sell pizza to make enough money and since its their own business they'll be more invested in how it works.,-1.589418345,2.10479439,RLPS8,Becky,training,1871,45,0.8290767669677730,0.8289577960968020,0.8011829853057860,0.31835705041885400,0.26946401596069300,0.26671862602233900,0.3839412033557890,0.4238281846046450,0.549490213394165
1872,Becky needs to go and find a backup and wait until she finds one to get rid of Jim. Then after she finds the backup she needs to get rid of Jim as he is causing the problems and it is his fault.,0.007019458,0.025372082,RLPS8,Becky,training,1872,43,0.8107144236564640,0.8121490478515630,0.7725406885147100,0.20864605903625500,0.18194150924682600,0.25819480419158900,0.36898985505104100,0.41316288709640500,0.3382292091846470
1873,"If I was Becky I would talk to Jim about his behavior, and warn him. If he doesn't  listen I would tell the boss",0.231998457,-0.852072045,RLPS8,Becky,training,1873,25,0.8096390962600710,0.8165930509567260,0.7762940526008610,0.5164920091629030,0.3098362684249880,0.27835777401924100,0.38636913895607000,0.32732051610946700,0.28753238916397100
1874,"I think that Becky should report Jim for the crime he is committing. In addition, she should begin looking for another roommate online since it is not beneficial to be associated with Jim. This could cause problems with going to jail again or even being accused of something that she did not commit. Furthermore, I think she should have a discussion with Jim about her plan of action and resort to looking for ways to better her friendships and life.",1.143439765,0.654447663,RLPS8,Becky,training,1874,80,0.818969190120697,0.824320375919342,0.8061147332191470,0.4640408456325530,0.42071959376335100,0.26857060194015500,0.37652114033699000,0.3230661153793340,0.31386569142341600
1875,Becky should tell jim to stop stealing from the shop and stop treating customers rudely. She should give him an ultimatum and say that if he does not stop she will tell Mark and get jim fired.,0.120241864,-0.852072045,RLPS8,Becky,training,1875,37,0.8115680813789370,0.8156023621559140,0.7848203778266910,0.41297829151153600,0.3173113465309140,0.2935998737812040,0.3803396224975590,0.2600982189178470,0.26384279131889300
1876,"Becky needs to give Jim an ultimatum.  Straighten up, or tell Mark. If he doesn__, mark could be the new roomate",-0.677977037,0.081545062,RLPS8,Becky,training,1876,22,0.8291994333267210,0.83217453956604,0.8112598061561580,0.5241483449935910,0.44028130173683200,0.32450082898140000,0.39469555020332300,0.41106361150741600,0.3258310854434970
1877,Becky should change the codes and lock the supplies away and tell Jim he has to earn the codes by doing tasks and if we doesn't complete them he won't be apart of the 'pay raise' that is about to happen and it encourages positive reinforcement in Jim along with making him more competitive,0.805238359,2.10479439,RLPS8,Becky,training,1877,56,0.8304470777511600,0.837144136428833,0.8217516541481020,0.0,0.0,0.25404343008995100,0.3775779902935030,0.3472517728805540,0.4029434323310850
1878,Becky should talk to Jimmy in a friendly professional manner. She should say that she hired him because he was qualified and she's disappointed because he is not performing. She should say that he is not in trouble but she needs him to do better.,-0.791199443,-0.527537988,RLPS8,Becky,training,1878,46,0.8073830008506780,0.8094362616539000,0.7708598375320440,0.5171523690223690,0.3884464502334600,0.26624879240989700,0.3726225793361660,0.4077051877975460,0.3264243006706240
1879,Becky must confront the wrongdoings of Jim and how she truly feels about it. She needs to tell Mark simply because she owes it to him for all that he has done for the person she is today.,-0.679442851,-0.6037035,RLPS8,Becky,training,1879,38,0.8174484968185430,0.8246197700500490,0.7949212789535520,0.5030815005302430,0.4319698214530950,0.25781911611557000,0.3672849237918850,0.44911259412765500,0.33678558468818700
1880,"Even though she is in a difficult position, she should report Jim anyway because the pizzeria will be in short supply and lose money if he continues stealing pizzas without paying for them.",-0.791199443,-0.852072045,RLPS8,Becky,training,1880,33,0.8242689967155460,0.823413610458374,0.8139824271202090,0.0,0.0,0.28767919540405300,0.39072197675705000,0.28956276178360000,0.39687323570251500
1881,Becky should talk to Jim about his actions and how they are negatively affecting her.,-0.791199443,-0.6037035,RLPS8,Becky,training,1881,15,0.8043587803840640,0.8088910579681400,0.759066104888916,0.0,0.0,0.2734965980052950,0.3836364448070530,0.3364090919494630,0.25472038984298700
1882,Becky should tell Jim what he is doing is wrong and if he doesnt changer she will tell Mark.,-0.677977037,-0.852072045,RLPS8,Becky,training,1882,19,0.8137260675430300,0.8232609629631040,0.7857905626297000,0.0,0.0,0.2792811691761020,0.37297454476356500,0.37437903881073,0.26485636830329900
1883,"Becky can use her summer job as a shift manager in order to subtly and increasingly assign Jim more working hours, by doing so, he will work off the cost of the pizza and be able to pay rent.",0.11877605,1.780260334,RLPS8,Becky,training,1883,39,0.822624921798706,0.8186355829238890,0.7971000075340270,0.0,0.0,0.28410136699676500,0.37722769379615800,0.27150607109069800,0.33628466725349400
1884,"She should confront Jim about stealing the pizzas, and threaten to tell Mark about this if he doesn't stop.",-0.677977037,-0.6037035,RLPS8,Becky,training,1884,20,0.8118929862976070,0.8147495985031130,0.7777639627456670,0.0,0.0,0.29410335421562200,0.4122195839881900,0.3474504351615910,0.36516645550727800
1885,"Becky should talk to Jim. She should say that she knows he's been stealing, and if he keeps doing it that she will tell Jim. She should give him a second chance before she tells Mark, so Jim can keep his job.",-0.566220445,-0.852072045,RLPS8,Becky,training,1885,43,0.8066790103912350,0.8113923668861390,0.778016209602356,0.4273311197757720,0.3399990499019620,0.295184850692749,0.36772599816322300,0.2745552659034730,0.2531723380088810
1886,Talk to Jim first about his behavior at work so that there is no issue between friends. And if the behavior continues tell the manager that there is repetitive behavior that Jim does not want to correct.,0.231998457,-0.222996463,RLPS8,Becky,training,1886,37,0.8154149651527410,0.8195367455482480,0.7839552164077760,0.354866623878479,0.29048633575439500,0.24008852243423500,0.37530767917633100,0.30842435359954800,0.3823534846305850
1887,She should talk to Jim and let him know what he's doing is wrong and doesn't want to ruin their job and somehow end up that Becky gets fired too if she knew about it before her manager did.,-0.791199443,-0.852072045,RLPS8,Becky,training,1887,41,0.8111241459846500,0.8182204365730290,0.7918054461479190,0.0,0.0,0.26138123869895900,0.3714941442012790,0.34329843521118200,0.3051336705684660
1888,Becky needs to tell the manager. It won't get him fired because there is no proof of how bad he is at his job. What would happen is the manager would just watch him work and then maybe that will make him get his act together since he is being watched on how well he is doing.,0.231998457,-0.852072045,RLPS8,Becky,training,1888,58,0.8128601908683780,0.8187026977539060,0.7929480075836180,0.4948462247848510,0.42474231123924300,0.2440493404865270,0.3697221279144290,0.38511788845062300,0.3804640769958500
1889,becky works with her manager mark to figure out what jim likes to do at work and not give him any chance to steal anything by not allowing him to be around money or the pizza. mark could have jim be his assistant so he is under constant supervison.,0.120241864,0.674440194,RLPS8,Becky,training,1889,49,0.8203430771827700,0.8196873068809510,0.8101807832717900,0.3357217311859130,0.4382195472717290,0.24464920163154600,0.373588889837265,0.31773483753204300,0.3363388180732730
1890,Becky should realize having a conversation won't jeopardize her friendship because it comes from a place of geunity,-1.589418345,-0.852072045,RLPS8,Becky,training,1890,19,0.8334923982620240,0.834968090057373,0.8195781707763670,0.0,0.0,0.27664607763290400,0.39991188049316400,0.6110514402389530,0.44346317648887600
1891,"What Becky could do is tell Jim not to do that, and I assume that Jim did not listen. Of course, Becky does care a lot for Jim, but if Jim is being a criminal and he does not listen, then Becky has no choice but to tell on Jim and then having another friend, whether she finds online or not, to take Jim's place. That way, that person can pay the rent and Jim can be disciplined and learn his lesson for stealing.",1.143439765,-0.6037035,RLPS8,Becky,training,1891,85,0.8170310258865360,0.8222835063934330,0.8061469793319700,0.3570786714553830,0.3567392826080320,0.25723719596862800,0.37490689754486100,0.2627755403518680,0.3086668848991390
1892,"Make it a point to Jim of her concerns and why she feels those concerns. If that doesn't work approach Mark and say that Jim needs to be looked after more, rather than outright telling on him.",0.120241864,0.349906138,RLPS8,Becky,training,1892,38,0.8157550096511840,0.8251698613166810,0.7958570718765260,0.29407382011413600,0.30945247411727900,0.2686282992362980,0.3744277358055120,0.36965399980545000,0.359914630651474
1893,Becky should just be upfront with Jim and tell him how she feels and that if he continues this behavior she will have to let the manager know.,-0.677977037,-0.852072045,RLPS8,Becky,training,1893,28,0.8105425834655760,0.8180884122848510,0.7921915650367740,0.0,0.0,0.24673417210578900,0.36656078696250900,0.29465460777282700,0.2597971558570860
1894,"If Jim's behavior is bothering her, Becky needs to confront him about it. If he won't change, she could tell Mark to watch over sometimes to make sure he is acting appropriately, and maybe that will convince him. If not, Becky should find a different roommate.",0.120241864,0.349906138,RLPS8,Becky,training,1894,48,0.8198250532150270,0.8269369602203370,0.811686635017395,0.4460064470767980,0.38979244232177700,0.28846102952957200,0.38891369104385400,0.2883947491645810,0.26496925950050400
1895,have jim charge everyone going to the party with a small fee to be able to pay back the pizza he stole.,-0.791199443,0.902816208,RLPS8,Becky,training,1895,22,0.822853147983551,0.8207022547721860,0.7885224223136900,0.0,0.0,0.26211103796958900,0.36972442269325300,0.4103277921676640,0.49495673179626500
1896,Becky should talk to Jim and let him know it is not okay. She should tell him to stop or she will tell. If he gets angry Becky should tell Mark. If she is worried about him not being able to afford rent she should explain the importance. She could try to move out as well if she tells Mark. She needs to put herself first.,1.143439765,-0.547530519,RLPS8,Becky,training,1896,66,0.8139098882675170,0.822263777256012,0.7925741672515870,0.4689035415649410,0.34995123744010900,0.28887471556663500,0.3675558865070340,0.4015991687774660,0.34066760540008500
1897,"If I was Becky, I would be completely brutally honest.  Even though she needs Jim to have a job to help her pay rent, I would not hesitate in ratting him out and telling their manager Mark that Jim is stealing.  When it comes down to it, stealing is morally wrong and there is no doubt in my mind that Becky doing the right thing will allow her to reap the most benefits.",-0.677977037,-0.852072045,RLPS8,Becky,training,1897,73,0.8218653202056890,0.8274268507957460,0.8150538206100460,0.5250040888786320,0.409799188375473,0.2702646851539610,0.3869752287864690,0.3434995412826540,0.3454519510269170
1898,"I think Becky should simply find a way to get Jim a different job, maybe give him reccomendations that refer him to go somewhere else. That way Jim would still have a job, not be mad at Becky for getting him fired, and can still pay rent.",0.455511641,0.005379551,RLPS8,Becky,training,1898,47,0.8240628838539120,0.8284974098205570,0.8148588538169860,0.200852632522583,0.24118351936340300,0.283387690782547,0.37610140442848200,0.25161582231521600,0.2883759140968320
1899,"If Mark were to find out about the shoplifting, the two of them would be in trouble as they would both be guilty by association.  Becky should tell Mark about these issues because she already has a damaged reputation with the law and cannot risk getting into more trouble.  In Becky's situation, Jim might not be the best roommate.  If Becky gets a manager position in the summer, this could potentially raise her salary, which could lead to her purchasing a new apartment without a roommate.  If Jim is going to become more of a burden, Becky would be better off without him in her life.",1.256662171,-0.547530519,RLPS8,Becky,training,1899,107,0.82110595703125,0.8239452838897710,0.8119980692863460,0.4378732740879060,0.4250253140926360,0.25515100359916700,0.3868018388748170,0.36504513025283800,0.35832759737968400
1900,Becky should have a talk with Jim and confront him on what he is doing and if no changes are made tell Mark about the situation.,-0.566220445,-0.852072045,RLPS8,Becky,training,1900,26,0.8094077110290530,0.8165859580039980,0.780648410320282,0.0,0.0,0.23791907727718400,0.37840595841407800,0.3468029499053960,0.256630003452301
1901,Becky should not hide from the truth and tell Mark what Jim has done. if she doe snot it will most likely become a problem in the future again and he could even get Becky in trouble by lying.,-0.677977037,-0.852072045,RLPS8,Becky,training,1901,39,0.8253999352455140,0.8332445025444030,0.8193275928497310,0.39284712076187100,0.3708254098892210,0.2673477232456210,0.37989911437034600,0.47701847553253200,0.33895009756088300
1902,"Becky should check the camera footage to back up her claim. She should then go to her boss and tell him what happened, and she needs to mention her concerns with exposing Jim and how it will effect her. Once Jim is fired, Becky should start her own business and hire Jim. If Jim continues to steal she can kick him out because she will now have enough money from her Pizza job and her own business.",1.031683172,1.531891789,RLPS8,Becky,training,1902,77,0.8108364343643190,0.8134099245071410,0.7930521368980410,0.46949949860572800,0.3983103036880490,0.27412256598472600,0.3720180094242100,0.21175336837768600,0.28705453872680700
1903,"Becky should not tell Mark and should pretend she doesn't know, since telling him would hurt her financially. She does not need to bring this issue to light, since it is not her doing the bad behavior at work.",-1.589418345,-0.203003932,RLPS8,Becky,training,1903,40,0.8157618641853330,0.8216313123703000,0.7926543354988100,0.604377806186676,0.44700509309768700,0.25721585750579800,0.374500036239624,0.42318081855773900,0.34061768651008600
1904,She needs to confront Jim and tell him not to do it again or else she will tell Mark.,-0.677977037,-0.852072045,RLPS8,Becky,training,1904,19,0.8048783540725710,0.8146247863769530,0.766123354434967,0.0,0.0,0.2807715833187100,0.35758987069129900,0.452221155166626,0.38337022066116300
1905,Becky could leave an anonymous tip that Jim has been stealing from the Pizzeria to Mark and give hints to Jim about a new job somewhere else,0.231998457,0.273740626,RLPS8,Becky,training,1905,27,0.8273395299911500,0.8231387734413150,0.8061110377311710,0.0,0.0,0.2695128917694090,0.38309407234191900,0.2942342758178710,0.3053804934024810
1906,"Becky can explain the situation to the owner and if Jim happens to get fired, he can simply get another job because of his lack of criminal record in this situation.",-0.566220445,-0.852072045,RLPS8,Becky,training,1906,31,0.8217217326164250,0.8254983425140380,0.8065351843833920,0.0,0.0,0.2609860301017760,0.375588059425354,0.3202875852584840,0.3671052157878880
1907,Becky needs to talk to Jim about what he did and convince him to pay the amount of the 10 pizzas. If Jim couldn't afford all of the pizzas Becky must help him because she did not tell the manager.,-0.566220445,-0.279169444,RLPS8,Becky,training,1907,41,0.8173986673355100,0.8172532916069030,0.8019724488258360,0.1922597885131840,0.2250608205795290,0.27439841628074600,0.38784679770469700,0.30060458183288600,0.32697322964668300
1908,Talk to Jim and try to make him work better. If he did the same thing again. The manger must fire Jim.,0.007019458,-0.852072045,RLPS8,Becky,training,1908,22,0.8200306296348570,0.8248165845870970,0.789236843585968,0.506892740726471,0.4813828468322750,0.29241758584976200,0.3738960027694700,0.3118136525154110,0.38169392943382300
1909,"Becky should tell Mark about Jim.  Although Jim is her friend and roommate, what Jim is doing is illegal and immoral.  Becky's unwillingness to report Jim is putting her in a bad position, especially since she is offered the position of shift manager.  Mark is trusting Becky to make good decisions for the benefit of the business since he offered her the manager position.  Becky needs to let Mark know about Jim and let him handle the situation or she needs to tell Jim to get his act together or she will report him.",0.233464271,-0.852072045,RLPS8,Becky,training,1909,95,0.813305675983429,0.8152016401290890,0.7989305257797240,0.3612143099308010,0.37491708993911700,0.27321377396583600,0.3772556781768800,0.28395628929138200,0.26708176732063300
1910,Becky should speak up for whats right.,-1.814397344,-1.100440589,RLPS8,Becky,training,1910,7,0.8343122601509090,0.8408687710762020,0.7817324995994570,0.0,0.0,0.33392518758773800,0.40369686484336900,0.5076234936714170,0.3974403142929080
1911,Becky should star buying Jim's favorite snacks and drinks to have at home and regularly ask him to do fun things wit him. This will brighten his mood and make him a better employee.,-0.791199443,1.856425845,RLPS8,Becky,training,1911,35,0.8242034316062930,0.8248567581176760,0.8110652565956120,0.5682626366615300,0.44038957357406600,0.3047863841056820,0.38416388630867000,0.3234640955924990,0.33230146765708900
1912,"Becky should talk to Jim first. She should tell him that he is taking advantage of the job and if he does not fix his mistakes, she will tell Mark. If he continues to do this, she can threaten to tell Mark. She could also tell him that she does not want to be roommates with someone who keeps stealing. Again, if this keeps happening she should tell Mark and explain that he can pay him back but he can't lose the job. This way he gets talked to by more of an authority figure and he could still possibly keep his job.",1.143439765,-0.547530519,RLPS8,Becky,training,1912,104,0.8067247271537780,0.8128333687782290,0.7857584357261660,0.4582446217536930,0.3821823000907900,0.2691916823387150,0.36825552582740800,0.22455686330795300,0.28811708092689500
1913,"Becky should leave an anonymous note for Mark regarding Jim's behavior and if that doesn't work she should rat Jim out to protect herself and her job, as well as help Mark, who has already helped her so much in return.",0.231998457,0.598274682,RLPS8,Becky,training,1913,43,0.8191857933998110,0.8222060799598690,0.8043055534362790,0.0,0.0,0.2709844708442690,0.38410815596580500,0.34802383184433000,0.27415111660957300
1914,Becky should do the right thing and tell Mark about the behavior so it does not end up hurting Mark in the end when it comes to his business and the profits that he makes.,-0.791199443,-0.852072045,RLPS8,Becky,training,1914,35,0.8193288445472720,0.8263401389122010,0.7986772656440740,0.0,0.0,0.23134170472621900,0.3733188211917880,0.42644202709198,0.33873632550239600
1915,I think Becky should talk to Jim about his behavior first. She should ask him why he is stealing from work and remind him about how she was arrested for stealing in the past and that it has made her life much more difficult. This may be able to discourage him from stealing from work.,0.120241864,-0.527537988,RLPS8,Becky,training,1915,55,0.8140451312065130,0.817556619644165,0.7959755659103390,0.5013286471366880,0.41349539160728500,0.25512924790382400,0.38500145077705400,0.22119516134262100,0.27864962816238400
1916,Becky should suggest to Mark to set up cameras in the shop for extra security. This way Becky is not outright telling Mark that Jim is stilling but will alert Mark that something could be going on and to check the cameras to see.,0.231998457,0.922808739,RLPS8,Becky,training,1916,44,0.8203187584877010,0.825930118560791,0.8050470948219300,0.2342015504837040,0.2781182527542110,0.26056310534477200,0.37707769870758100,0.4234811067581180,0.36552831530571000
1917,"I believe that a good solution to the problem would be Becky talking to Jim before she says anything to the manager Mark. By doing this she can ask him what prompts him to act the way that he does. By talking it out with Jim, it can resolve the problems that are being performed by him. Possibly he can come to a realization that what he is doing isn't right and will stop doing what he is doing. If this dosing work out, then I believe that she should tell Mark to give him warning that he will get fired of he continues these bad actions.",0.233464271,0.349906138,RLPS8,Becky,training,1917,108,0.8124215006828310,0.8210617303848270,0.7966479659080510,0.4954228401184080,0.4114825129508970,0.2548241913318630,0.36997899413108800,0.28045302629470800,0.30164816975593600
1918,"Becky should tell the boss anonymously. It is more important that the boss is aware of what is going on. If Becky keeps it anonymous, their friendship most likely won't be ruined.",0.231998457,0.349906138,RLPS8,Becky,training,1918,33,0.8251618146896360,0.8311020135879520,0.8052307367324830,0.420114666223526,0.38525256514549300,0.2865038514137270,0.39407575130462600,0.4714839458465580,0.37606191635131800
1919,Becky should tell her boss about the situation but advise not to fire Jim as he helps with rent. This would peruse Mark to have Jim keep the job but also correct some behaviors because Mark values Becky and her well being,0.231998457,-0.299161975,RLPS8,Becky,training,1919,42,0.8194648623466490,0.819210946559906,0.7996092438697820,0.2725467085838320,0.29505085945129400,0.26229748129844700,0.3810030519962310,0.25374525785446200,0.2578093707561490
1920,Becky can calm her emotions and reach out to him after she lets emotions out of the issue.  She will tell him that his actions are unprefessional and that if he cannot stop stealing she will report him to the police for stealing.  If he does well she will give him incentives to keep working there such as a raise.,0.120241864,0.978981719,RLPS8,Becky,training,1920,60,0.8132422566413880,0.8173055648803710,0.7933009266853330,0.5266537666320800,0.5207175612449650,0.25980162620544400,0.37038278579711900,0.3061012029647830,0.40901419520378100
1921,"Becky needs to go up to Jim and confront him about his behavior. She needs to tell him the consequences and why it is wrong. If he is not listening, then she must go to Mark",-0.566220445,-0.852072045,RLPS8,Becky,training,1921,36,0.8047944903373720,0.812154233455658,0.7746928930282590,0.4625975787639620,0.33496785163879400,0.2658967077732090,0.3765099346637730,0.34438592195510900,0.2838743031024930
1922,Speak to Jim himself and tell him to fix his behavior or find another job.,-0.566220445,-0.852072045,RLPS8,Becky,training,1922,15,0.8081648945808410,0.8121516108512880,0.7747657299041750,0.0,0.0,0.2665599584579470,0.3480132222175600,0.2929629683494570,0.323150634765625
1923,"I think in this situation, something is going on with Jim, I think as a friend and roommate Becky should talk to Jim first and ask what is going on. When later explaining why he is acting like this. If he doesn't want to talk, Becky could tell the manger and explain what happened.",0.120241864,-0.547530519,RLPS8,Becky,training,1923,55,0.8178443312644960,0.8245524764060970,0.8026060461997990,0.4861201345920560,0.3406020402908330,0.26576605439186100,0.3832929730415340,0.331811785697937,0.28795281052589400
1924,"I think that Becky first needs to communicate with Jim and explain her story of being arrested. Providing him with background and real life experiences of the consequences of stealing may open his eyes. If that is ineffective, she should talk to Mark and together they should give Jim a sneak peak into what may happen if he continues to steal. Mark can either catch him in the act and pretend to fire him, or they can pretend to call the police. They should try to instill some sort of regret or fear so he can recognize the impacts of his actions.",1.030217358,1.608057301,RLPS8,Becky,training,1924,102,0.8203895092010500,0.8278751969337460,0.8111193180084230,0.4663594365119930,0.4078034460544590,0.26458659768104600,0.3805782198905950,0.27759885787963900,0.3232742249965670
1925,"I would say the first thing that Becky should do is just let Mark know of what is going on. The goal would be to let him be aware of Jim's actions, but to also express caution with firing him due to Becky's situation and ask Mark to not show signs that she has told him about Jim because that might aggress the situation from Jim to Becky and might make things worse. After this interaction, try to get Mark to watch over Jim slightly and ask Mark to talk about Jim's behaviors with him respectfully, with an open minded attitude, and not throw around threats of firing him or anything like that. The end result, due to proper communication and appropriate manners on both Mark and Becky's side is that Jim and Mark find a common ground (i.e. Jim can take one free pizza per week).",1.256662171,0.654447663,RLPS8,Becky,training,1925,152,0.8267478942871090,0.8321177959442140,0.8244953751564030,0.47855108976364100,0.41700392961502100,0.26247698068618800,0.37842532992363000,0.2223772406578060,0.27417483925819400
1926,Becky needs to tell her boss about what Jim is doing. She should first talk to Jim and see if he would change his behavoir.,-0.677977037,-0.852072045,RLPS8,Becky,training,1926,25,0.8138378858566280,0.8210196495056150,0.7914212346076970,0.3602694272995000,0.29649341106414800,0.26423314213752700,0.3728725016117100,0.3013101816177370,0.2749854326248170
1927,"Becky could have a mature conversation with Jim about his behavior as a coworker first; but if his behavior persists, she should lightly inform Mark that Jim has been violating some rules and he should be given a couple warnings before being fired right away.",0.231998457,-0.527537988,RLPS8,Becky,training,1927,45,0.820617139339447,0.824356734752655,0.8051681518554690,0.0,0.0,0.28436535596847500,0.3873537480831150,0.27940094470977800,0.2717192471027370
1928,"take the manager shift, and make jims schedual so he never closes or is ever alone, anytime extra pizzas are made throw them out immediately.",-0.791199443,0.253748095,RLPS8,Becky,training,1928,25,0.8402926325798040,0.8375061750411990,0.8241513967514040,0.0,0.0,0.2723013758659360,0.403847336769104,0.3402369022369390,0.45738670229911800
1929,She should tell her another worker she works with the send in the complaint,0.11877605,0.598274682,RLPS8,Becky,training,1929,14,0.8102514147758480,0.8120692372322080,0.7551174163818360,0.0,0.0,0.26775091886520400,0.3619065284729000,0.5261450409889220,0.5120123624801640
1930,Becky needs to leave her boss and anonymous message about what Jim has done.,-0.791199443,0.273740626,RLPS8,Becky,training,1930,14,0.8131189942359920,0.8151465058326720,0.7822814583778380,0.0,0.0,0.28529661893844600,0.3977470099926000,0.38161468505859400,0.3032393753528600
1931,Becky needs to talk to her boss about Jim's behavior. She needs to realize that this job is crucial for her right now because she needs the money. She needs to speak up about the situation so her boss doesn't come questioning because knowing Jim he could try and pin it on her. Or she could talk to her boss in private and tell him to check the cameras and maybe throw in that she doesn't want Jim know she told on him.,0.231998457,0.081545062,RLPS8,Becky,training,1931,86,0.8133916258811950,0.8193373084068300,0.7981854677200320,0.3646678030490880,0.3031177222728730,0.2645346224308010,0.3729647397995000,0.31817662715911900,0.28370097279548600
1932,"Becky should report Jim's behavior to her boss just as it has been laid out here. Becky can discuss how Jim has unlawfully taken store materials, but needs to remain employed to pay his portion of the rent. Becky can ask Mark to address Jim and create a written agreement that will lay out the terms of termination if x,y,z, behaviors continue.",0.345220863,0.081545062,RLPS8,Becky,training,1932,65,0.8320955038070680,0.8346396684646610,0.8276726007461550,0.33785924315452600,0.3112894594669340,0.2838672697544100,0.38463762402534500,0.25028491020202600,0.3152143955230710
1933,She could have a letter go to Jim saying that an anonymous person has realized his behavior to see if he stops before going to the boss.,-0.677977037,1.171177283,RLPS8,Becky,training,1933,27,0.8128939867019650,0.8171358108520510,0.78519207239151,0.0,0.0,0.2630021274089810,0.37003788352012600,0.3617504835128780,0.3918227553367620
1934,sit down and have a conversation and set boundaries so Jim can understand her feelings,-0.791199443,-0.852072045,RLPS8,Becky,training,1934,15,0.8165200352668760,0.8191111087799070,0.771115779876709,0.0,0.0,0.25053930282592800,0.38059455156326300,0.4381626844406130,0.39774852991104100
1935,"Becky should talk to Jim directly, addressing the problem as well as her history of shoplifting. If Jim doesn't care about the consequences it can have on her, she has to make sure to take different actions. 

Since the employer likes Becky and clearly trusts her, she could ask him for a good letter of recommendation and try to find another job. Jim will still work at the other job, and if he gets caught it is not Beckys fault anymore.",0.343755049,0.329913607,RLPS8,Becky,training,1935,82,0.8172675967216490,0.8209584355354310,0.8122376799583440,0.4505229890346530,0.4118286669254300,0.27032116055488600,0.38553422689437900,0.24486005306243900,0.3045812249183660
1936,"Becky should talk to Jim about it first and have Jim either pay it back with his work earnings on his next pay check, or just be honest with their boss and tell them that he messed up felt bad about it and wanted to pay him back through doing some overtime of some sort.",0.343755049,0.025372082,RLPS8,Becky,training,1936,55,0.8175649642944340,0.8233576416969300,0.7896493673324590,0.0,0.0,0.25853362679481500,0.3690195381641390,0.37300556898117100,0.35654231905937200
1937,"Becky needs to tell Jim what he is doing is not the right thing to do. I know it's a really hard thing to do as a friend, but it is really necessary to do. If that doesn't solve the problem, she needs to talk to the manager about it so that then the manager can work and talk about it.",0.120241864,-0.852072045,RLPS8,Becky,training,1937,63,0.8137549161911010,0.8215340375900270,0.7919564247131350,0.531583309173584,0.42855802178382900,0.2368990033864980,0.3723645508289340,0.3050663471221920,0.2546902000904080
1938,"A creative way to solve this problem is to make a pizza and write in sauce the amount in money he owes for the pizzas. Then, on the inside of the box, write that Jim needs to step up or else Becky is going to drop him as a friend and a roommate.",0.007019458,2.10479439,RLPS8,Becky,training,1938,53,0.8238645792007450,0.8257958292961120,0.8104274272918700,0.6302483081817630,0.5578787326812740,0.26364919543266300,0.3714493215084080,0.36835944652557400,0.3930157721042630
1939,"Becky should try to appeal to Jim by steering him away from problematic behaviors. For example, when he goes to make a pizza, she should tell him something related to get his mind off of that, like that she has food at home or even speak up to him directly. If she wants him to get caught, try to influence him to act bad when the manager is present.",0.007019458,0.654447663,RLPS8,Becky,training,1939,69,0.8146766424179080,0.8182127475738530,0.794231116771698,0.44130292534828200,0.3760499656200410,0.2690477967262270,0.3691621720790860,0.20403122901916500,0.304353803396225
1940,"She should encourage Jim to get another job, maybe somewhere that pays more to entice him. Or she should just talk to Jim about the situation and be as honest as possible and set boundaries.",0.343755049,0.025372082,RLPS8,Becky,training,1940,35,0.8220980167388920,0.8312604427337650,0.8044393062591550,0.36181211471557600,0.3334882855415340,0.26914194226265000,0.3678678572177890,0.30656898021698,0.3630358576774600
1941,As someone who has difficulty finding a job in the past and is now being offered a promotion Becky needs to protect herself and do something about Jim stealing. Since Becky relies on Jim to pay rent she should sit him down and have an honest conversation. Becky should nicely explain to Jim that what he is doing is wrong and should he continue this behavior he will most certainly be fired and she will not be able to help him. Becky should explain that this is hard for her and Jim has put her in a very uncomfortable situation. If jim receives the conversation well and agrees to be better becky should then go to mark and explain the situation. As an employee and future shift manager it is essential that becky make mark aware of what jim was doing but because of becjys relationship with Jim she should plead with mark to keep jim on board,1.256662171,-0.299161975,RLPS8,Becky,training,1941,158,0.8151520490646360,0.8189599514007570,0.8060730695724490,0.23288239538669600,0.24471241235733000,0.25928357243537900,0.37502357363700900,0.2182631492614750,0.2664467394351960
1942,Becky should talk to Mark and mark can talk to Jim saying someone anonymous stole pizza and we saw Jim on the camera,-0.566220445,0.025372082,RLPS8,Becky,training,1942,23,0.8244352340698240,0.8247498869895940,0.7905107140541080,0.0,0.0,0.2777937054634090,0.36996152997016900,0.3854449391365050,0.3368085026741030
1943,Becky should find a new job for Jim and put in an application for him. Somewhere he would make more money and not jeopardize her job,0.11877605,0.329913607,RLPS8,Becky,training,1943,26,0.8165090680122380,0.8151421546936040,0.7883087992668150,0.4473381042480470,0.3562808036804200,0.2756994664669040,0.3698458969593050,0.33349525928497300,0.31431737542152400
